url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,c0801efc-eb40-4a61-8732-ea00e8da69e7_2024_05_29_14_28_00_26453.sb3,21,4,3,1,2,2,2,4,2,1,0,0,0,1,None,Default,16,3,3,1,2,2,2,3,70
,0ba4989c-9906-47de-bcf5-dc09ab3b34e6_2024_05_28_20_39_07_853168.sb3,15,1,1,2,0,2,2,4,3,0,0,0,0,1,None,Default,11,1,1,2,0,2,2,3,34
,a02ff4b8-2d50-48c6-9844-48792d43749a_2024_05_22_06_23_09_241531.sb3,19,1,4,1,3,3,2,1,0,4,0,7,0,1,None,Default,14,1,3,1,3,3,2,1,49
,bbc52713-fca7-4515-be8b-8187e66e6efa_2024_06_07_07_25_21_721262.sb3,29,3,3,2,3,3,4,4,3,4,0,7,0,2,None,Default,20,3,3,2,3,3,3,3,102
,0ad3f99c-5af4-4906-93f5-36c25131eb73_2024_05_17_07_56_02_253729.sb3,14,1,2,1,1,1,2,2,0,4,0,1,0,0,None,Default,10,1,2,1,1,1,2,2,75
,747653991_2024_06_13_08_29_24_754260.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,744061646_2024_06_13_14_26_27_850798.sb3,15,1,1,1,2,2,2,2,0,4,0,1,1,3,None,Default,11,1,1,1,2,2,2,2,24
,6e55cea3-572c-46d5-9969-31165fb943b4_2024_06_25_04_19_06_5243.sb3,21,1,3,1,3,2,1,4,2,4,0,0,0,0,None,Default,14,1,3,1,3,2,1,3,212
,62338c47-82fb-4fc5-81c7-70095cfdc0b2_2024_06_14_08_31_17_611154.sb3,11,0,0,2,0,1,1,4,2,1,0,0,1,1,None,Default,7,0,0,2,0,1,1,3,9
,1014329318_2024_06_02_13_10_52_349425.sb3,13,1,4,0,2,1,1,1,0,3,0,0,0,0,None,Default,9,1,3,0,2,1,1,1,20
,edd725f5-b79e-4558-8899-bd3d9624061d_2024_05_25_13_08_36_921887.sb3,16,1,2,2,0,2,2,4,3,0,0,1,0,0,None,Default,12,1,2,2,0,2,2,3,57
,3d350995-2087-45a0-b833-ce193ceb8063_2024_06_10_17_41_25_948777.sb3,18,1,1,2,2,2,2,4,2,2,0,0,0,0,None,Default,13,1,1,2,2,2,2,3,46
,4422725b-66b3-4f6a-8ffa-17e13b1f9421_2024_05_27_10_42_03_186320.sb3,15,1,0,1,0,4,2,4,2,1,0,0,0,0,None,Default,10,1,0,1,0,3,2,3,45
,19bea4a5-309c-4f67-b62f-3f027643230f_2024_05_14_06_47_53_401698.sb3,14,1,3,1,2,2,2,1,0,2,0,1,0,1,None,Default,12,1,3,1,2,2,2,1,34
,0ba99761-5ab0-4038-a9e8-4e83984b02cf_2024_06_15_04_46_01_799168.sb3,34,4,4,4,4,4,3,4,3,4,0,0,0,0,None,Default,21,3,3,3,3,3,3,3,797
,d40d7616-0c0d-41a5-958e-1ddd427c05f8_2024_05_09_06_07_56_880289.sb3,8,0,0,0,1,2,1,1,1,2,0,0,1,0,None,Default,5,0,0,0,1,2,1,1,13
,1025396324_2024_06_02_11_04_14_166122.sb3,18,1,4,1,3,2,2,4,0,1,0,5,3,2,None,Default,15,1,3,1,3,2,2,3,88
,47cbe7bb-bf34-4563-b4a9-10235081b8dc_2024_05_29_21_16_55_718723.sb3,16,1,4,0,3,2,2,1,0,3,3,0,0,0,None,Default,12,1,3,0,3,2,2,1,98
,744061646_2024_06_13_14_20_20_993183.sb3,15,1,1,1,2,2,2,2,0,4,0,1,1,3,None,Default,11,1,1,1,2,2,2,2,24
,1016126389_2024_06_18_14_28_09_791742.sb3,33,4,4,4,3,4,2,4,4,4,0,0,8,0,None,Default,20,3,3,3,3,3,2,3,620
,982090759_2024_06_15_20_13_24_852766.sb3,6,0,0,0,0,1,1,1,0,3,0,0,0,1,None,Default,3,0,0,0,0,1,1,1,8
,8f0cb092-5ab1-4233-afbc-077bb62db7bc_2024_05_31_13_41_17_206125.sb3,8,1,1,0,0,1,1,1,0,3,0,0,0,1,None,Default,5,1,1,0,0,1,1,1,10
,948664627_2024_06_24_18_16_55_786752.sb3,7,1,0,0,1,2,2,1,0,0,0,0,0,1,None,Default,7,1,0,0,1,2,2,1,14
,4b8292a4-6c43-4e50-85b5-95c743cf900c_2024_05_11_17_15_43_436763.sb3,26,4,3,4,2,4,2,4,2,1,0,0,1,2,None,Default,19,3,3,3,2,3,2,3,197
,124baee8-76dc-4cde-bffd-7bdfd3ae363f_2024_05_09_13_16_26_216675.sb3,26,3,1,2,4,4,4,4,3,1,4,0,2,1,None,Default,18,3,1,2,3,3,3,3,195
,1037770320_2024_06_15_13_47_26_438196.sb3,31,4,4,4,3,2,3,4,4,3,0,1,0,0,None,Default,20,3,3,3,3,2,3,3,920
,86404b99-d087-42b7-8ea0-1e2940ec7a89_2024_05_20_10_02_53_938175.sb3,14,1,1,0,1,4,2,1,1,3,0,0,0,1,None,Default,9,1,1,0,1,3,2,1,23
,e795deb9-0c45-4dc0-92e1-2d6d7c577d1a_2024_06_06_15_06_54_535271.sb3,20,1,1,2,2,2,2,4,2,4,0,1,0,0,None,Default,13,1,1,2,2,2,2,3,549
,b2aa7dd9-f885-49d7-bbd8-0cc9dd06e04a_2024_05_15_16_33_58_728994.sb3,21,1,1,1,2,4,2,4,2,4,10,0,0,1,None,Default,13,1,1,1,2,3,2,3,140
,d923c01c-edf4-4fef-a95a-efe3e42ea36e_2024_05_25_17_39_21_134200.sb3,26,1,4,2,4,3,2,4,3,3,0,1,0,0,None,Default,17,1,3,2,3,3,2,3,914
,1030843047_2024_06_02_18_09_20_463153.sb3,17,1,1,4,2,2,2,1,0,4,0,0,0,0,None,Default,12,1,1,3,2,2,2,1,54
,1029487135_2024_06_06_00_38_58_534869.sb3,3,0,0,0,0,1,2,0,0,0,0,0,0,1,None,Default,3,0,0,0,0,1,2,0,9
,944ab4fb-3a2e-4191-9919-98125bb0fabc_2024_05_31_10_07_23_98404.sb3,14,0,0,2,1,3,2,4,2,0,0,0,0,3,None,Default,11,0,0,2,1,3,2,3,97
,2228e859-dd2f-4907-a720-b6e43487a09a_2024_05_23_08_57_54_241406.sb3,34,4,4,4,4,3,4,4,3,4,15,7,3,0,None,Default,21,3,3,3,3,3,3,3,1204
,1028315007_2024_06_30_22_52_24_463905.sb3,31,3,4,4,4,2,4,4,2,4,6,0,0,0,None,Default,20,3,3,3,3,2,3,3,1089
,1014621519_2024_06_19_16_29_49_182592.sb3,22,1,4,0,2,4,2,4,2,3,2,3,0,0,None,Default,14,1,3,0,2,3,2,3,640
,f7351839-1541-42ce-b9c7-63a24ab83722_2024_05_17_07_06_44_917519.sb3,13,1,1,1,1,2,2,2,0,3,0,2,0,1,None,Default,10,1,1,1,1,2,2,2,196
,50caba6d-237e-49dc-ab44-7f4b58e95b0e_2024_05_14_06_53_29_844901.sb3,8,1,0,0,0,1,2,1,0,3,0,0,0,0,None,Default,5,1,0,0,0,1,2,1,9
,b6b21348-6797-4da8-a840-2f232c42436f_2024_05_22_17_40_59_376308.sb3,19,1,4,1,3,2,2,2,0,4,2,1,1,0,None,Default,14,1,3,1,3,2,2,2,106
,cc23e6a3-2324-4236-8554-878e6cb94898_2024_06_30_15_14_03_489902.sb3,11,1,0,0,1,2,2,1,0,4,0,0,0,1,None,Default,7,1,0,0,1,2,2,1,24
,20446b40-5cc6-49b7-95f7-c02967576abf_2024_05_24_06_48_53_468520.sb3,14,3,0,0,0,2,4,2,1,2,0,0,0,0,None,Default,10,3,0,0,0,2,3,2,30
,68a49058-9c9f-4116-9670-2a665da29fd3_2024_05_26_11_56_38_734076.sb3,15,1,1,4,0,2,2,1,0,4,0,0,0,0,None,Default,10,1,1,3,0,2,2,1,50
,957967074_2024_06_13_11_42_05_316496.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,2823bafc-cca5-40c5-88d0-a7064f5b17b1_2024_05_19_04_52_12_704312.sb3,18,1,3,1,2,2,2,4,2,1,0,0,0,1,None,Default,14,1,3,1,2,2,2,3,50
,1039908295_2024_06_21_08_44_05_780733.sb3,18,1,3,4,2,2,2,1,0,3,0,2,0,1,None,Default,14,1,3,3,2,2,2,1,39
,747653991_2024_05_29_20_50_18_227237.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,4339271e-dccc-4a43-8c84-27d4403e0bb1_2024_06_24_17_21_54_790514.sb3,23,1,4,1,2,3,2,4,2,4,0,7,0,2,None,Default,15,1,3,1,2,3,2,3,311
,3f2fc671-abc6-418e-9ebc-fa5baaa6379e_2024_06_11_18_21_14_84887.sb3,13,1,1,0,3,2,2,1,0,3,0,0,0,1,None,Default,10,1,1,0,3,2,2,1,16
,1023966931_2024_06_06_08_12_42_930750.sb3,12,1,4,0,2,2,1,1,0,1,0,0,0,2,None,Default,10,1,3,0,2,2,1,1,215
,3e5adf29-b74b-4efd-9738-0b1f28782457_2024_06_12_02_56_06_386381.sb3,13,4,1,1,1,2,1,1,0,2,0,0,0,1,None,Default,10,3,1,1,1,2,1,1,45
,bb3a8799-57e1-405f-a8f0-d05024b2df9e_2024_05_17_07_10_15_66071.sb3,13,1,1,1,1,2,2,2,0,3,0,2,0,0,None,Default,10,1,1,1,1,2,2,2,196
,8986d69a-c4f4-4c4c-8b57-ec589892ad74_2024_05_23_08_12_42_546211.sb3,15,1,1,1,1,2,1,4,0,4,0,0,0,0,None,Default,10,1,1,1,1,2,1,3,71
,b87fd8cb-d626-41ef-b0b3-4f858a52e8dc_2024_05_09_11_21_08_749719.sb3,16,3,0,0,2,4,4,1,0,2,0,0,0,0,None,Default,12,3,0,0,2,3,3,1,31
,882093984_2024_06_12_12_02_00_907407.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,6866007d-c36a-474b-83f0-cc901b5f51fb_2024_05_10_07_12_15_442786.sb3,9,0,0,1,0,2,1,1,0,4,0,0,0,0,None,Default,5,0,0,1,0,2,1,1,11
,eb9dbe07-efd9-4b15-842a-fc39ddb4410d_2024_05_27_05_46_17_547692.sb3,15,1,2,0,1,4,2,1,0,4,0,1,0,1,None,Default,10,1,2,0,1,3,2,1,38
,683526036_2024_06_19_14_15_02_561884.sb3,25,4,3,2,2,3,1,4,2,4,2,0,0,0,None,Default,17,3,3,2,2,3,1,3,73
,1025394995_2024_05_30_00_34_35_312279.sb3,8,1,2,0,1,1,2,1,0,0,0,3,1,0,None,Default,8,1,2,0,1,1,2,1,60
,1039904172_2024_06_21_06_43_37_286560.sb3,17,3,1,0,0,4,4,2,1,2,11,3,0,1,None,Default,12,3,1,0,0,3,3,2,107
,e54c3e05-599d-4a89-bb89-68a638e90b73_2024_05_28_02_29_22_252350.sb3,27,4,4,1,2,4,3,4,2,3,0,8,3,2,None,Default,18,3,3,1,2,3,3,3,520
,2e005ed3-f318-4381-8074-703314b00ad2_2024_05_18_21_11_59_688278.sb3,34,4,4,4,4,3,4,4,3,4,0,0,0,0,None,Default,21,3,3,3,3,3,3,3,888
,f51da0b6-28a8-46b9-95ae-7bb03f24ed97_2024_06_24_18_12_11_720568.sb3,22,1,4,1,2,2,2,4,2,4,4,0,0,0,None,Default,14,1,3,1,2,2,2,3,79
,94765256-2663-4ea6-971c-cc5ca73e9187_2024_06_06_08_10_54_286701.sb3,20,1,4,2,3,3,2,2,0,3,0,0,0,0,None,Default,16,1,3,2,3,3,2,2,39
,4889a98a-cf47-42fb-bb63-3b0d0169c73b_2024_05_13_08_54_16_952156.sb3,21,1,4,1,2,2,2,4,2,3,0,0,0,0,None,Default,14,1,3,1,2,2,2,3,234
,1028315007_2024_06_30_01_03_03_348620.sb3,32,3,4,4,4,3,4,4,2,4,6,0,0,0,None,Default,21,3,3,3,3,3,3,3,1097
,d8224b70-df55-4840-89ab-b62898a5d6ff_2024_05_10_07_09_08_869225.sb3,9,0,0,1,0,2,1,1,0,4,0,0,0,0,None,Default,5,0,0,1,0,2,1,1,11
,1034887753_2024_06_30_17_34_32_483176.sb3,28,2,3,4,2,4,3,4,2,4,0,1,0,0,None,Default,19,2,3,3,2,3,3,3,195
,559337db-0aca-48c5-a124-d176f455aa91_2024_05_14_14_09_45_166922.sb3,18,1,2,1,2,2,2,4,2,2,2,2,0,1,None,Default,13,1,2,1,2,2,2,3,266
,e1296125-0ae1-4f5c-9f86-056db256b4f1_2024_05_14_07_54_57_813794.sb3,18,1,2,1,2,2,2,4,2,2,2,2,0,1,None,Default,13,1,2,1,2,2,2,3,266
,948664627_2024_06_14_13_25_52_773201.sb3,7,1,0,0,1,2,2,1,0,0,0,0,0,1,None,Default,7,1,0,0,1,2,2,1,14
,747653991_2024_06_13_17_46_27_526680.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,0de49b9b-d8b6-4484-b451-cf5fdab576f1_2024_06_23_19_01_43_677575.sb3,21,1,4,2,2,1,2,4,2,3,0,0,0,0,None,Default,14,1,3,2,2,1,2,3,357
,f249e4ac-2361-44b9-891e-83a5e183aacf_2024_05_26_11_49_24_273880.sb3,22,1,4,1,2,4,2,4,2,2,2,0,0,1,None,Default,15,1,3,1,2,3,2,3,66
,f6f0ae07-0882-4429-99b6-f3896f723e64_2024_05_19_13_21_22_412803.sb3,10,1,1,0,1,2,1,1,0,3,0,0,0,0,None,Default,7,1,1,0,1,2,1,1,78
,77db8c9c-32be-4a1b-9529-e884d4f36daa_2024_05_08_10_19_02_113489.sb3,20,1,2,1,2,2,2,4,2,4,0,0,0,0,None,Default,13,1,2,1,2,2,2,3,107
,7748aba5-4a5b-4c73-bc10-55baa57b56ed_2024_06_06_09_21_04_617814.sb3,29,1,4,4,4,4,2,4,2,4,14,2,0,0,None,Default,18,1,3,3,3,3,2,3,2044
,40a5e52a-2244-40f3-b926-c32bf42255c5_2024_05_29_13_59_49_70010.sb3,19,2,3,1,2,2,2,4,2,1,0,0,0,1,None,Default,15,2,3,1,2,2,2,3,56
,1038122993_2024_06_20_02_28_54_754117.sb3,12,1,2,0,1,2,2,1,0,3,0,0,0,1,None,Default,9,1,2,0,1,2,2,1,23
,79565499-001e-4b54-bc90-257a0806fe3b_2024_05_17_07_40_32_531955.sb3,20,1,3,1,2,4,2,4,2,1,0,0,0,0,None,Default,15,1,3,1,2,3,2,3,94
,960588878_2024_06_28_22_06_32_019416.sb3,36,4,4,4,4,4,4,4,4,4,5,108,2,4,None,Default,21,3,3,3,3,3,3,3,4469
,982086441_2024_06_15_19_18_59_229795.sb3,5,0,0,0,0,2,1,1,0,1,0,0,1,1,None,Default,4,0,0,0,0,2,1,1,4
,552c0db2-6495-480c-b572-6f4749806ec1_2024_06_18_02_18_29_814213.sb3,11,1,1,0,1,2,1,1,0,4,0,0,0,0,None,Default,7,1,1,0,1,2,1,1,221
,89d8bb17-3e02-4712-811e-92b3d3bb3677_2024_06_06_10_19_46_696637.sb3,14,1,4,0,2,1,1,1,0,4,0,0,0,0,None,Default,9,1,3,0,2,1,1,1,256
,998083717_2024_06_30_21_01_46_856346.sb3,25,1,4,1,4,3,2,4,2,4,0,1,0,0,None,Default,16,1,3,1,3,3,2,3,681
,1040228399_2024_06_24_07_16_23_553192.sb3,26,4,4,1,2,3,2,4,2,4,0,4,3,0,None,Default,17,3,3,1,2,3,2,3,174
,2be85bca-ec31-425f-b7f3-69271c6cdf2a_2024_05_27_06_51_56_809497.sb3,10,1,2,0,1,1,4,1,0,0,0,0,1,0,None,Default,9,1,2,0,1,1,3,1,217
,747653991_2024_06_12_16_20_21_714274.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,882093984_2024_06_13_11_42_09_363995.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,4d10c7a6-3737-4658-931b-bf90c393751a_2024_05_27_12_59_38_329516.sb3,13,1,1,1,4,2,2,1,0,1,0,1,0,1,None,Default,11,1,1,1,3,2,2,1,69
,a35def05-83af-4309-9512-9461af7b5d93_2024_05_24_09_52_31_986289.sb3,14,3,0,0,0,2,4,2,1,2,0,0,0,0,None,Default,10,3,0,0,0,2,3,2,30
,440af673-731d-4196-b5ce-9b32eb3d5679_2024_06_13_12_02_17_491429.sb3,26,3,3,2,3,3,4,4,0,4,0,4,0,2,None,Default,20,3,3,2,3,3,3,3,101
,b705d86f-7af1-4e18-bbba-aa6297f732f5_2024_06_07_15_31_38_352919.sb3,12,1,0,0,3,1,2,2,0,3,0,0,1,1,None,Default,9,1,0,0,3,1,2,2,14
,333e8448-0f69-4c29-a146-cbd39555fee2_2024_05_29_14_13_55_490620.sb3,27,1,4,4,4,2,2,4,2,4,8,18,6,1,None,Default,17,1,3,3,3,2,2,3,448
,55b2d5a0-50ef-4153-9a2b-52fca702a753_2024_06_13_07_21_24_721442.sb3,26,1,4,4,3,2,2,4,2,4,10,2,0,0,None,Default,17,1,3,3,3,2,2,3,2494
,957967074_2024_06_13_08_26_32_978085.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,354d5c04-7772-447b-b5a4-ba769febde51_2024_06_13_10_49_02_713667.sb3,11,0,0,2,0,1,1,4,2,1,0,0,0,0,None,Default,7,0,0,2,0,1,1,3,9
,f624e5b3-376c-4c5c-ba26-22c4965388e6_2024_05_23_22_33_52_888961.sb3,16,1,4,0,3,2,2,1,0,3,3,0,1,0,None,Default,12,1,3,0,3,2,2,1,98
,1037796108_2024_06_21_07_50_26_001058.sb3,7,0,0,0,1,1,1,1,0,3,0,0,0,1,None,Default,4,0,0,0,1,1,1,1,19
,52452686_2024_06_13_14_11_33_175619.sb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Default,0,0,0,0,0,0,0,0,0
,a43345fd-54db-4e4c-a2bb-dc9082570467_2024_06_28_07_59_39_803884.sb3,26,1,4,2,4,3,2,4,2,4,8,0,24,0,None,Default,17,1,3,2,3,3,2,3,1106
,6662a12e-cf62-47a8-8b81-83d41ac4ac90_2024_06_30_02_20_30_599775.sb3,25,1,4,4,4,2,4,2,0,4,2,2,0,1,None,Default,17,1,3,3,3,2,3,2,643
,e3889a70-8053-4142-94a3-2ad3d3da1c03_2024_06_12_04_32_17_426583.sb3,22,2,4,2,3,2,2,4,2,1,0,0,0,0,None,Default,17,2,3,2,3,2,2,3,67
,a173a159-f394-4fe6-9488-d81f64a454a5_2024_06_05_06_09_15_788549.sb3,15,1,3,2,2,1,2,1,0,3,0,0,0,0,None,Default,12,1,3,2,2,1,2,1,18
,1036848376_2024_06_21_06_28_51_566338.sb3,5,1,0,0,0,1,2,1,0,0,0,0,1,1,None,Default,5,1,0,0,0,1,2,1,5
,c711ad85-b28e-4696-abc1-cb8ec782afd8_2024_06_12_04_14_45_889597.sb3,22,4,3,1,2,2,2,4,2,2,0,1,0,1,None,Default,16,3,3,1,2,2,2,3,95
,776346947_2024_06_13_20_00_16_735169.sb3,6,0,0,0,0,1,0,1,0,4,0,0,1,1,None,Default,2,0,0,0,0,1,0,1,20
,1030843047_2024_06_14_12_45_38_655316.sb3,17,1,1,4,2,2,2,1,0,4,0,0,0,0,None,Default,12,1,1,3,2,2,2,1,54
,a287ecab-0e2e-4cd6-8349-6bf2e7fb1f93_2024_05_31_13_12_22_174757.sb3,9,1,1,0,1,1,1,1,0,3,0,0,0,1,None,Default,6,1,1,0,1,1,1,1,27
,732852791_2024_06_15_07_33_21_041694.sb3,12,1,1,1,3,2,2,1,0,1,0,0,0,0,None,Default,11,1,1,1,3,2,2,1,34
,c92847cf-c5cb-4821-a349-e11a016a29d1_2024_06_30_10_40_36_296596.sb3,28,3,4,4,2,3,4,4,3,1,2,8,0,7,None,Default,20,3,3,3,2,3,3,3,601
,18bfe0b3-6732-4b43-a568-a140fd38aa48_2024_06_16_19_17_30_849569.sb3,11,1,1,0,1,2,1,1,0,4,0,0,0,0,None,Default,7,1,1,0,1,2,1,1,90
,1025395710_2024_05_30_00_35_52_324932.sb3,17,1,1,2,1,2,2,4,2,2,0,0,1,1,None,Default,12,1,1,2,1,2,2,3,55
,1003047588_2024_06_13_18_52_39_385198.sb3,7,0,0,0,0,1,2,1,0,3,0,0,1,1,None,Default,4,0,0,0,0,1,2,1,32
,960588878_2024_06_22_15_23_55_883813.sb3,36,4,4,4,4,4,4,4,4,4,5,108,2,4,None,Default,21,3,3,3,3,3,3,3,4469
,1015889051_2024_06_04_19_05_23_802312.sb3,14,1,4,0,3,1,1,1,0,3,0,0,0,0,None,Default,10,1,3,0,3,1,1,1,12
,6b33fd39-1669-418d-95b5-9c5d9ab477d4_2024_05_08_10_18_55_788875.sb3,5,0,0,0,0,1,0,1,0,3,0,0,0,0,None,Default,2,0,0,0,0,1,0,1,4
,48ffe719-4fae-4998-92a1-89a187548f1d_2024_06_12_02_41_37_13493.sb3,14,1,1,1,1,2,2,2,0,4,0,0,0,1,None,Default,10,1,1,1,1,2,2,2,30
,4b2a5a4c-09d0-45be-b285-147c3ee5c0b5_2024_05_19_17_51_17_274596.sb3,21,1,4,1,3,3,2,4,2,1,2,2,0,0,None,Default,16,1,3,1,3,3,2,3,101
,1032879602_2024_06_06_00_33_50_474663.sb3,4,1,0,0,0,1,2,0,0,0,0,0,1,1,None,Default,4,1,0,0,0,1,2,0,8
,1013947996_2024_06_29_09_44_42_409740.sb3,28,4,4,4,4,3,2,4,2,1,0,0,18,1,None,Default,20,3,3,3,3,3,2,3,426
,d9ad71d2-3aae-406e-8a60-6449666d8332_2024_05_17_07_07_52_865921.sb3,13,1,1,1,1,2,2,2,0,3,0,2,0,0,None,Default,10,1,1,1,1,2,2,2,196
,871210724_2024_06_27_20_44_37_576365.sb3,18,2,3,1,1,2,2,4,2,1,0,2,6,2,None,Default,14,2,3,1,1,2,2,3,80
,f76da850-75f4-4bbb-9d7a-312a1ade4a79_2024_05_27_06_49_22_36685.sb3,3,0,0,0,0,1,2,0,0,0,0,0,0,1,None,Default,3,0,0,0,0,1,2,0,44
,ffa3e5e2-b2cf-4d1c-9141-946124a53120_2024_05_18_12_37_28_729987.sb3,21,1,2,2,2,3,2,4,2,3,10,0,0,0,None,Default,15,1,2,2,2,3,2,3,183
,744061646_2024_06_12_19_49_03_887922.sb3,15,1,1,1,2,2,2,2,0,4,0,1,1,3,None,Default,11,1,1,1,2,2,2,2,24
,9001b0b0-821d-4e33-ba51-c5b5f3029154_2024_05_12_11_32_34_929992.sb3,30,1,3,4,4,3,4,4,3,4,0,0,0,3,None,Default,19,1,3,3,3,3,3,3,306
,959297953_2024_06_15_19_08_07_301410.sb3,18,1,4,1,3,2,2,2,0,3,0,0,0,0,None,Default,14,1,3,1,3,2,2,2,38
,7aa0432f-187d-491f-b19d-8adb2fc8de6d_2024_05_14_06_34_24_174592.sb3,27,4,4,1,4,2,2,4,2,4,20,38,0,0,None,Default,17,3,3,1,3,2,2,3,1479
,36452690-f7e7-40c1-9615-eaaaed77c241_2024_05_20_20_41_07_847339.sb3,19,1,4,1,4,1,2,4,2,0,0,0,0,0,None,Default,14,1,3,1,3,1,2,3,49
,1025395571_2024_05_30_00_35_24_212702.sb3,16,1,1,2,1,1,2,4,2,2,0,0,1,1,None,Default,11,1,1,2,1,1,2,3,44
,6536af98-e8b3-4115-89d8-2f323eb640c9_2024_05_31_14_31_30_656954.sb3,11,1,1,0,2,1,2,1,0,3,0,0,0,1,None,Default,8,1,1,0,2,1,2,1,17
,1e471cf8-027f-4aae-a165-2f365dfddd88_2024_05_17_07_05_22_591880.sb3,24,1,3,4,2,3,2,4,2,3,2,0,0,0,None,Default,17,1,3,3,2,3,2,3,180
,747653991_2024_06_06_09_59_44_362656.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,228eef4e-623a-4bae-923b-0deafc2b7b59_2024_05_31_15_05_25_687711.sb3,14,1,1,1,2,2,2,2,0,3,0,0,1,1,None,Default,11,1,1,1,2,2,2,2,36
,747653991_2024_06_20_22_46_04_251349.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,c81793a4-dbc3-4a8e-818c-b060651bc3f0_2024_05_22_17_48_27_303622.sb3,20,1,4,1,3,3,2,2,0,4,2,1,1,0,None,Default,15,1,3,1,3,3,2,2,108
,4e736573-01fd-4929-a6ec-3b74ae5c7201_2024_05_25_03_32_08_817830.sb3,35,4,4,4,3,4,4,4,4,4,2,4,0,0,None,Default,21,3,3,3,3,3,3,3,979
,882093984_2024_06_12_16_16_33_807018.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,90b915e3-b860-46b2-ad9f-d6c24c9636ff_2024_06_06_10_41_14_694657.sb3,21,1,4,1,3,2,1,4,2,3,0,0,0,0,None,Default,14,1,3,1,3,2,1,3,113
,1034887753_2024_06_30_17_13_02_326787.sb3,27,1,3,4,2,4,3,4,2,4,0,1,0,0,None,Default,18,1,3,3,2,3,3,3,165
,b05b753b-67bc-45b4-851b-345e260e9fc7_2024_05_11_18_55_41_687674.sb3,17,1,1,1,3,2,1,4,2,2,2,0,0,0,None,Default,12,1,1,1,3,2,1,3,87
,1035314317_2024_06_18_23_40_39_915450.sb3,12,1,1,0,2,3,2,1,0,2,0,0,1,1,None,Default,10,1,1,0,2,3,2,1,30
,3cbea112-aab8-4205-826a-1b1b70ce7d53_2024_06_07_06_28_23_364760.sb3,23,1,4,4,2,2,3,4,2,1,0,2,0,0,None,Default,17,1,3,3,2,2,3,3,46
,c6710ed9-0b7c-4ba2-91dd-abdcc027fa6f_2024_05_17_07_55_23_471770.sb3,20,1,2,1,2,3,2,4,2,3,10,0,0,0,None,Default,14,1,2,1,2,3,2,3,178
,b7f43373-7ed0-473f-be6a-2b349cd818c6_2024_05_08_15_10_23_343618.sb3,12,1,1,1,1,2,1,1,0,4,2,4,1,0,None,Default,8,1,1,1,1,2,1,1,288
,6ebb7eb8-b896-4555-9354-a590d34ee6cd_2024_05_27_05_20_13_743377.sb3,23,2,4,1,2,2,2,4,2,4,0,0,2,1,None,Default,15,2,3,1,2,2,2,3,114
,1034887753_2024_06_30_17_09_47_078624.sb3,27,1,3,4,2,4,3,4,2,4,0,1,0,0,None,Default,18,1,3,3,2,3,3,3,165
,1040735124_2024_06_28_12_11_51_396142.sb3,8,1,1,0,1,2,2,1,0,0,0,0,2,1,None,Default,8,1,1,0,1,2,2,1,40
,a1acd0fb-d7bf-4090-9e00-ca45fa9a3bbf_2024_06_07_07_00_46_399269.sb3,11,1,1,1,1,2,2,2,0,1,0,3,0,0,None,Default,10,1,1,1,1,2,2,2,17
,fa43a97f-3573-420a-ab90-c1609063dff1_2024_05_25_19_29_49_716556.sb3,24,1,4,2,4,2,2,4,3,2,0,0,0,0,None,Default,16,1,3,2,3,2,2,3,147
,f500e6c5-89c7-45bd-84d1-172f9723eba7_2024_05_25_16_53_38_975366.sb3,24,2,4,2,3,3,2,2,3,3,0,0,0,0,None,Default,17,2,3,2,3,3,2,2,783
,1037866966_2024_06_15_16_20_54_338436.sb3,17,1,1,1,0,3,1,4,2,4,0,0,1,0,None,Default,10,1,1,1,0,3,1,3,28
